10001 1 1
2.011900 -0.891893
2.012000 -0.891069
2.012100 -0.890246
2.012200 -0.889424
2.012300 -0.888603
2.012400 -0.887783
2.012500 -0.886965
2.012600 -0.886148
2.012700 -0.885333
2.012800 -0.884518
2.012900 -0.883705
2.013000 -0.882893
2.013100 -0.882083
2.013200 -0.881273
2.013300 -0.880465
2.013400 -0.879658
2.013500 -0.878852
2.013600 -0.878048
2.013700 -0.877245
2.013800 -0.876443
2.013900 -0.875642
2.014000 -0.874842
2.014100 -0.874044
2.014200 -0.873247
2.014300 -0.872451
2.014400 -0.871656
2.014500 -0.870862
2.014600 -0.870070
2.014700 -0.869279
2.014800 -0.868489
2.014900 -0.867700
2.015000 -0.866913
2.015100 -0.866126
2.015200 -0.865341
2.015300 -0.864557
2.015400 -0.863774
2.015500 -0.862993
2.015600 -0.862212
2.015700 -0.861433
2.015800 -0.860655
2.015900 -0.859878
2.016000 -0.859102
2.016100 -0.858328
2.016200 -0.857554
2.016300 -0.856782
2.016400 -0.856011
2.016500 -0.855241
2.016600 -0.854472
2.016700 -0.853704
2.016800 -0.852938
2.016900 -0.852172
2.017000 -0.851408
2.017100 -0.850645
2.017200 -0.849883
2.017300 -0.849122
2.017400 -0.848363
2.017500 -0.847604
2.017600 -0.846847
2.017700 -0.846090
2.017800 -0.845335
2.017900 -0.844581
2.018000 -0.843828
2.018100 -0.843076
2.018200 -0.842325
2.018300 -0.841576
2.018400 -0.840827
2.018500 -0.840080
2.018600 -0.839333
2.018700 -0.838588
2.018800 -0.837844
2.018900 -0.837101
2.019000 -0.836359
2.019100 -0.835618
2.019200 -0.834878
2.019300 -0.834140
2.019400 -0.833402
2.019500 -0.832666
2.019600 -0.831930
2.019700 -0.831196
2.019800 -0.830463
2.019900 -0.829730
2.020000 -0.828999
2.020100 -0.828269
2.020200 -0.827540
2.020300 -0.826812
2.020400 -0.826085
2.020500 -0.825360
2.020600 -0.824635
2.020700 -0.823911
2.020800 -0.823188
2.020900 -0.822467
2.021000 -0.821746
2.021100 -0.821027
2.021200 -0.820308
2.021300 -0.819591
2.021400 -0.818874
2.021500 -0.818159
2.021600 -0.817445
2.021700 -0.816731
2.021800 -0.816019
2.021900 -0.815308
2.022000 -0.814598
2.022100 -0.813888
2.022200 -0.813180
2.022300 -0.812473
2.022400 -0.811767
2.022500 -0.811062
2.022600 -0.810358
2.022700 -0.809654
2.022800 -0.808952
2.022900 -0.808251
2.023000 -0.807551
2.023100 -0.806852
2.023200 -0.806154
2.023300 -0.805457
2.023400 -0.804761
2.023500 -0.804066
2.023600 -0.803372
2.023700 -0.802678
2.023800 -0.801986
2.023900 -0.801295
2.024000 -0.800605
2.024100 -0.799916
2.024200 -0.799228
2.024300 -0.798540
2.024400 -0.797854
2.024500 -0.797169
2.024600 -0.796484
2.024700 -0.795801
2.024800 -0.795119
2.024900 -0.794437
2.025000 -0.793757
2.025100 -0.793077
2.025200 -0.792399
2.025300 -0.791721
2.025400 -0.791045
2.025500 -0.790369
2.025600 -0.789694
2.025700 -0.789021
2.025800 -0.788348
2.025900 -0.787676
2.026000 -0.787005
2.026100 -0.786335
2.026200 -0.785666
2.026300 -0.784998
2.026400 -0.784331
2.026500 -0.783664
2.026600 -0.782999
2.026700 -0.782335
2.026800 -0.781671
2.026900 -0.781009
2.027000 -0.780347
2.027100 -0.779686
2.027200 -0.779027
2.027300 -0.778368
2.027400 -0.777710
2.027500 -0.777053
2.027600 -0.776397
2.027700 -0.775742
2.027800 -0.775087
2.027900 -0.774434
2.028000 -0.773781
2.028100 -0.773130
2.028200 -0.772479
2.028300 -0.771829
2.028400 -0.771181
2.028500 -0.770533
2.028600 -0.769886
2.028700 -0.769239
2.028800 -0.768594
2.028900 -0.767950
2.029000 -0.767306
2.029100 -0.766664
2.029200 -0.766022
2.029300 -0.765381
2.029400 -0.764741
2.029500 -0.764102
2.029600 -0.763464
2.029700 -0.762826
2.029800 -0.762190
2.029900 -0.761554
2.030000 -0.760920
2.030100 -0.760286
2.030200 -0.759653
2.030300 -0.759021
2.030400 -0.758389
2.030500 -0.757759
2.030600 -0.757129
2.030700 -0.756501
2.030800 -0.755873
2.030900 -0.755246
2.031000 -0.754620
2.031100 -0.753995
2.031200 -0.753370
2.031300 -0.752747
2.031400 -0.752124
2.031500 -0.751502
2.031600 -0.750881
2.031700 -0.750261
2.031800 -0.749641
2.031900 -0.749023
2.032000 -0.748405
2.032100 -0.747788
2.032200 -0.747172
2.032300 -0.746557
2.032400 -0.745943
2.032500 -0.745329
2.032600 -0.744717
2.032700 -0.744105
2.032800 -0.743494
2.032900 -0.742883
2.033000 -0.742274
2.033100 -0.741665
2.033200 -0.741058
2.033300 -0.740451
2.033400 -0.739844
2.033500 -0.739239
2.033600 -0.738635
2.033700 -0.738031
2.033800 -0.737428
2.033900 -0.736826
2.034000 -0.736225
2.034100 -0.735624
2.034200 -0.735024
2.034300 -0.734426
2.034400 -0.733827
2.034500 -0.733230
2.034600 -0.732634
2.034700 -0.732038
2.034800 -0.731443
2.034900 -0.730849
2.035000 -0.730255
2.035100 -0.729663
2.035200 -0.729071
2.035300 -0.728480
2.035400 -0.727890
2.035500 -0.727301
2.035600 -0.726712
2.035700 -0.726124
2.035800 -0.725537
2.035900 -0.724951
2.036000 -0.724365
2.036100 -0.723780
2.036200 -0.723196
2.036300 -0.722613
2.036400 -0.722031
2.036500 -0.721449
2.036600 -0.720868
2.036700 -0.720288
2.036800 -0.719708
2.036900 -0.719130
2.037000 -0.718552
2.037100 -0.717975
2.037200 -0.717398
2.037300 -0.716823
2.037400 -0.716248
2.037500 -0.715674
2.037600 -0.715100
2.037700 -0.714528
2.037800 -0.713956
2.037900 -0.713385
2.038000 -0.712815
2.038100 -0.712245
2.038200 -0.711676
2.038300 -0.711108
2.038400 -0.710540
2.038500 -0.709974
2.038600 -0.709408
2.038700 -0.708843
2.038800 -0.708278
2.038900 -0.707714
2.039000 -0.707151
2.039100 -0.706589
2.039200 -0.706028
2.039300 -0.705467
2.039400 -0.704907
2.039500 -0.704347
2.039600 -0.703789
2.039700 -0.703231
2.039800 -0.702674
2.039900 -0.702117
2.040000 -0.701561
2.040100 -0.701006
2.040200 -0.700452
2.040300 -0.699898
2.040400 -0.699345
2.040500 -0.698793
2.040600 -0.698242
2.040700 -0.697691
2.040800 -0.697141
2.040900 -0.696591
2.041000 -0.696043
2.041100 -0.695495
2.041200 -0.694948
2.041300 -0.694401
2.041400 -0.693855
2.041500 -0.693310
2.041600 -0.692765
2.041700 -0.692222
2.041800 -0.691679
2.041900 -0.691136
2.042000 -0.690594
2.042100 -0.690053
2.042200 -0.689513
2.042300 -0.688973
2.042400 -0.688435
2.042500 -0.687896
2.042600 -0.687359
2.042700 -0.686822
2.042800 -0.686286
2.042900 -0.685750
2.043000 -0.685215
2.043100 -0.684681
2.043200 -0.684147
2.043300 -0.683615
2.043400 -0.683082
2.043500 -0.682551
2.043600 -0.682020
2.043700 -0.681490
2.043800 -0.680960
2.043900 -0.680432
2.044000 -0.679904
2.044100 -0.679376
2.044200 -0.678849
2.044300 -0.678323
2.044400 -0.677798
2.044500 -0.677273
2.044600 -0.676749
2.044700 -0.676225
2.044800 -0.675702
2.044900 -0.675180
2.045000 -0.674658
2.045100 -0.674137
2.045200 -0.673617
2.045300 -0.673098
2.045400 -0.672579
2.045500 -0.672060
2.045600 -0.671543
2.045700 -0.671026
2.045800 -0.670509
2.045900 -0.669994
2.046000 -0.669479
2.046100 -0.668964
2.046200 -0.668450
2.046300 -0.667937
2.046400 -0.667425
2.046500 -0.666913
2.046600 -0.666401
2.046700 -0.665891
2.046800 -0.665381
2.046900 -0.664872
2.047000 -0.664363
2.047100 -0.663855
2.047200 -0.663347
2.047300 -0.662840
2.047400 -0.662334
2.047500 -0.661829
2.047600 -0.661324
2.047700 -0.660819
2.047800 -0.660316
2.047900 -0.659812
2.048000 -0.659310
2.048100 -0.658808
2.048200 -0.658307
2.048300 -0.657806
2.048400 -0.657306
2.048500 -0.656807
2.048600 -0.656308
2.048700 -0.655810
2.048800 -0.655312
2.048900 -0.654815
2.049000 -0.654319
2.049100 -0.653823
2.049200 -0.653328
2.049300 -0.652834
2.049400 -0.652340
2.049500 -0.651846
2.049600 -0.651354
2.049700 -0.650862
2.049800 -0.650370
2.049900 -0.649879
2.050000 -0.649389
2.050100 -0.648899
2.050200 -0.648410
2.050300 -0.647922
2.050400 -0.647434
2.050500 -0.646946
2.050600 -0.646460
2.050700 -0.645973
2.050800 -0.645488
2.050900 -0.645003
2.051000 -0.644518
2.051100 -0.644035
2.051200 -0.643551
2.051300 -0.643069
2.051400 -0.642587
2.051500 -0.642105
2.051600 -0.641624
2.051700 -0.641144
2.051800 -0.640664
2.051900 -0.640185
2.052000 -0.639707
2.052100 -0.639229
2.052200 -0.638751
2.052300 -0.638274
2.052400 -0.637798
2.052500 -0.637322
2.052600 -0.636847
2.052700 -0.636373
2.052800 -0.635899
2.052900 -0.635425
2.053000 -0.634952
2.053100 -0.634480
2.053200 -0.634008
2.053300 -0.633537
2.053400 -0.633067
2.053500 -0.632597
2.053600 -0.632127
2.053700 -0.631658
2.053800 -0.631190
2.053900 -0.630722
2.054000 -0.630255
2.054100 -0.629788
2.054200 -0.629322
2.054300 -0.628856
2.054400 -0.628391
2.054500 -0.627927
2.054600 -0.627463
2.054700 -0.627000
2.054800 -0.626537
2.054900 -0.626075
2.055000 -0.625613
2.055100 -0.625152
2.055200 -0.624691
2.055300 -0.624231
2.055400 -0.623772
2.055500 -0.623313
2.055600 -0.622854
2.055700 -0.622396
2.055800 -0.621939
2.055900 -0.621482
2.056000 -0.621026
2.056100 -0.620570
2.056200 -0.620115
2.056300 -0.619660
2.056400 -0.619206
2.056500 -0.618752
2.056600 -0.618299
2.056700 -0.617847
2.056800 -0.617395
2.056900 -0.616943
2.057000 -0.616492
2.057100 -0.616042
2.057200 -0.615592
2.057300 -0.615143
2.057400 -0.614694
2.057500 -0.614246
2.057600 -0.613798
2.057700 -0.613351
2.057800 -0.612904
2.057900 -0.612458
2.058000 -0.612012
2.058100 -0.611567
2.058200 -0.611122
2.058300 -0.610678
2.058400 -0.610234
2.058500 -0.609791
2.058600 -0.609349
2.058700 -0.608907
2.058800 -0.608465
2.058900 -0.608024
2.059000 -0.607584
2.059100 -0.607144
2.059200 -0.606704
2.059300 -0.606265
2.059400 -0.605827
2.059500 -0.605389
2.059600 -0.604951
2.059700 -0.604514
2.059800 -0.604078
2.059900 -0.603642
2.060000 -0.603206
2.060100 -0.602771
2.060200 -0.602337
2.060300 -0.601903
2.060400 -0.601469
2.060500 -0.601036
2.060600 -0.600604
2.060700 -0.600172
2.060800 -0.599741
2.060900 -0.599310
2.061000 -0.598879
2.061100 -0.598449
2.061200 -0.598020
2.061300 -0.597591
2.061400 -0.597162
2.061500 -0.596734
2.061600 -0.596307
2.061700 -0.595880
2.061800 -0.595453
2.061900 -0.595027
2.062000 -0.594602
2.062100 -0.594176
2.062200 -0.593752
2.062300 -0.593328
2.062400 -0.592904
2.062500 -0.592481
2.062600 -0.592058
2.062700 -0.591636
2.062800 -0.591215
2.062900 -0.590793
2.063000 -0.590373
2.063100 -0.589952
2.063200 -0.589533
2.063300 -0.589113
2.063400 -0.588694
2.063500 -0.588276
2.063600 -0.587858
2.063700 -0.587441
2.063800 -0.587024
2.063900 -0.586608
2.064000 -0.586192
2.064100 -0.585776
2.064200 -0.585361
2.064300 -0.584946
2.064400 -0.584532
2.064500 -0.584119
2.064600 -0.583706
2.064700 -0.583293
2.064800 -0.582881
2.064900 -0.582469
2.065000 -0.582058
2.065100 -0.581647
2.065200 -0.581236
2.065300 -0.580826
2.065400 -0.580417
2.065500 -0.580008
2.065600 -0.579599
2.065700 -0.579191
2.065800 -0.578784
2.065900 -0.578377
2.066000 -0.577970
2.066100 -0.577564
2.066200 -0.577158
2.066300 -0.576752
2.066400 -0.576348
2.066500 -0.575943
2.066600 -0.575539
2.066700 -0.575136
2.066800 -0.574732
2.066900 -0.574330
2.067000 -0.573928
2.067100 -0.573526
2.067200 -0.573125
2.067300 -0.572724
2.067400 -0.572323
2.067500 -0.571923
2.067600 -0.571524
2.067700 -0.571125
2.067800 -0.570726
2.067900 -0.570328
2.068000 -0.569930
2.068100 -0.569533
2.068200 -0.569136
2.068300 -0.568740
2.068400 -0.568344
2.068500 -0.567948
2.068600 -0.567553
2.068700 -0.567159
2.068800 -0.566764
2.068900 -0.566371
2.069000 -0.565977
2.069100 -0.565584
2.069200 -0.565192
2.069300 -0.564800
2.069400 -0.564408
2.069500 -0.564017
2.069600 -0.563626
2.069700 -0.563236
2.069800 -0.562846
2.069900 -0.562457
2.070000 -0.562067
2.070100 -0.561679
2.070200 -0.561291
2.070300 -0.560903
2.070400 -0.560516
2.070500 -0.560129
2.070600 -0.559742
2.070700 -0.559356
2.070800 -0.558970
2.070900 -0.558585
2.071000 -0.558200
2.071100 -0.557816
2.071200 -0.557432
2.071300 -0.557049
2.071400 -0.556666
2.071500 -0.556283
2.071600 -0.555901
2.071700 -0.555519
2.071800 -0.555137
2.071900 -0.554756
2.072000 -0.554376
2.072100 -0.553995
2.072200 -0.553616
2.072300 -0.553236
2.072400 -0.552857
2.072500 -0.552479
2.072600 -0.552101
2.072700 -0.551723
2.072800 -0.551345
2.072900 -0.550969
2.073000 -0.550592
2.073100 -0.550216
2.073200 -0.549840
2.073300 -0.549465
2.073400 -0.549090
2.073500 -0.548716
2.073600 -0.548342
2.073700 -0.547968
2.073800 -0.547595
2.073900 -0.547222
2.074000 -0.546849
2.074100 -0.546477
2.074200 -0.546106
2.074300 -0.545734
2.074400 -0.545364
2.074500 -0.544993
2.074600 -0.544623
2.074700 -0.544253
2.074800 -0.543884
2.074900 -0.543515
2.075000 -0.543147
2.075100 -0.542779
2.075200 -0.542411
2.075300 -0.542044
2.075400 -0.541677
2.075500 -0.541310
2.075600 -0.540944
2.075700 -0.540579
2.075800 -0.540213
2.075900 -0.539848
2.076000 -0.539484
2.076100 -0.539120
2.076200 -0.538756
2.076300 -0.538393
2.076400 -0.538030
2.076500 -0.537667
2.076600 -0.537305
2.076700 -0.536943
2.076800 -0.536581
2.076900 -0.536220
2.077000 -0.535860
2.077100 -0.535499
2.077200 -0.535140
2.077300 -0.534780
2.077400 -0.534421
2.077500 -0.534062
2.077600 -0.533704
2.077700 -0.533346
2.077800 -0.532988
2.077900 -0.532631
2.078000 -0.532274
2.078100 -0.531917
2.078200 -0.531561
2.078300 -0.531206
2.078400 -0.530850
2.078500 -0.530495
2.078600 -0.530141
2.078700 -0.529786
2.078800 -0.529433
2.078900 -0.529079
2.079000 -0.528726
2.079100 -0.528373
2.079200 -0.528021
2.079300 -0.527669
2.079400 -0.527317
2.079500 -0.526966
2.079600 -0.526615
2.079700 -0.526265
2.079800 -0.525914
2.079900 -0.525565
2.080000 -0.525215
2.080100 -0.524866
2.080200 -0.524517
2.080300 -0.524169
2.080400 -0.523821
2.080500 -0.523474
2.080600 -0.523126
2.080700 -0.522779
2.080800 -0.522433
2.080900 -0.522087
2.081000 -0.521741
2.081100 -0.521396
2.081200 -0.521051
2.081300 -0.520706
2.081400 -0.520361
2.081500 -0.520017
2.081600 -0.519674
2.081700 -0.519331
2.081800 -0.518988
2.081900 -0.518645
2.082000 -0.518303
2.082100 -0.517961
2.082200 -0.517620
2.082300 -0.517278
2.082400 -0.516938
2.082500 -0.516597
2.082600 -0.516257
2.082700 -0.515917
2.082800 -0.515578
2.082900 -0.515239
2.083000 -0.514900
2.083100 -0.514562
2.083200 -0.514224
2.083300 -0.513887
2.083400 -0.513549
2.083500 -0.513212
2.083600 -0.512876
2.083700 -0.512540
2.083800 -0.512204
2.083900 -0.511868
2.084000 -0.511533
2.084100 -0.511198
2.084200 -0.510864
2.084300 -0.510529
2.084400 -0.510196
2.084500 -0.509862
2.084600 -0.509529
2.084700 -0.509196
2.084800 -0.508864
2.084900 -0.508532
2.085000 -0.508200
2.085100 -0.507869
2.085200 -0.507537
2.085300 -0.507207
2.085400 -0.506876
2.085500 -0.506546
2.085600 -0.506217
2.085700 -0.505887
2.085800 -0.505558
2.085900 -0.505229
2.086000 -0.504901
2.086100 -0.504573
2.086200 -0.504245
2.086300 -0.503918
2.086400 -0.503591
2.086500 -0.503264
2.086600 -0.502938
2.086700 -0.502612
2.086800 -0.502286
2.086900 -0.501961
2.087000 -0.501636
2.087100 -0.501311
2.087200 -0.500986
2.087300 -0.500662
2.087400 -0.500339
2.087500 -0.500015
2.087600 -0.499692
2.087700 -0.499369
2.087800 -0.499047
2.087900 -0.498725
2.088000 -0.498403
2.088100 -0.498082
2.088200 -0.497761
2.088300 -0.497440
2.088400 -0.497119
2.088500 -0.496799
2.088600 -0.496479
2.088700 -0.496160
2.088800 -0.495841
2.088900 -0.495522
2.089000 -0.495203
2.089100 -0.494885
2.089200 -0.494567
2.089300 -0.494250
2.089400 -0.493932
2.089500 -0.493615
2.089600 -0.493299
2.089700 -0.492982
2.089800 -0.492666
2.089900 -0.492351
2.090000 -0.492035
2.090100 -0.491720
2.090200 -0.491406
2.090300 -0.491091
2.090400 -0.490777
2.090500 -0.490463
2.090600 -0.490150
2.090700 -0.489837
2.090800 -0.489524
2.090900 -0.489212
2.091000 -0.488899
2.091100 -0.488587
2.091200 -0.488276
2.091300 -0.487965
2.091400 -0.487654
2.091500 -0.487343
2.091600 -0.487033
2.091700 -0.486723
2.091800 -0.486413
2.091900 -0.486103
2.092000 -0.485794
2.092100 -0.485486
2.092200 -0.485177
2.092300 -0.484869
2.092400 -0.484561
2.092500 -0.484253
2.092600 -0.483946
2.092700 -0.483639
2.092800 -0.483332
2.092900 -0.483026
2.093000 -0.482720
2.093100 -0.482414
2.093200 -0.482109
2.093300 -0.481804
2.093400 -0.481499
2.093500 -0.481194
2.093600 -0.480890
2.093700 -0.480586
2.093800 -0.480283
2.093900 -0.479979
2.094000 -0.479676
2.094100 -0.479373
2.094200 -0.479071
2.094300 -0.478769
2.094400 -0.478467
2.094500 -0.478165
2.094600 -0.477864
2.094700 -0.477563
2.094800 -0.477263
2.094900 -0.476962
2.095000 -0.476662
2.095100 -0.476362
2.095200 -0.476063
2.095300 -0.475764
2.095400 -0.475465
2.095500 -0.475166
2.095600 -0.474868
2.095700 -0.474570
2.095800 -0.474272
2.095900 -0.473975
2.096000 -0.473677
2.096100 -0.473381
2.096200 -0.473084
2.096300 -0.472788
2.096400 -0.472492
2.096500 -0.472196
2.096600 -0.471901
2.096700 -0.471606
2.096800 -0.471311
2.096900 -0.471016
2.097000 -0.470722
2.097100 -0.470428
2.097200 -0.470134
2.097300 -0.469841
2.097400 -0.469548
2.097500 -0.469255
2.097600 -0.468962
2.097700 -0.468670
2.097800 -0.468378
2.097900 -0.468086
2.098000 -0.467795
2.098100 -0.467504
2.098200 -0.467213
2.098300 -0.466922
2.098400 -0.466632
2.098500 -0.466342
2.098600 -0.466052
2.098700 -0.465763
2.098800 -0.465474
2.098900 -0.465185
2.099000 -0.464896
2.099100 -0.464608
2.099200 -0.464320
2.099300 -0.464032
2.099400 -0.463745
2.099500 -0.463458
2.099600 -0.463171
2.099700 -0.462884
2.099800 -0.462598
2.099900 -0.462311
2.100000 -0.462026
2.100100 -0.461740
2.100200 -0.461455
2.100300 -0.461170
2.100400 -0.460885
2.100500 -0.460601
2.100600 -0.460316
2.100700 -0.460032
2.100800 -0.459749
2.100900 -0.459465
2.101000 -0.459182
2.101100 -0.458899
2.101200 -0.458617
2.101300 -0.458335
2.101400 -0.458053
2.101500 -0.457771
2.101600 -0.457489
2.101700 -0.457208
2.101800 -0.456927
2.101900 -0.456647
2.102000 -0.456366
2.102100 -0.456086
2.102200 -0.455806
2.102300 -0.455527
2.102400 -0.455247
2.102500 -0.454968
2.102600 -0.454689
2.102700 -0.454411
2.102800 -0.454132
2.102900 -0.453854
2.103000 -0.453577
2.103100 -0.453299
2.103200 -0.453022
2.103300 -0.452745
2.103400 -0.452468
2.103500 -0.452192
2.103600 -0.451916
2.103700 -0.451640
2.103800 -0.451364
2.103900 -0.451089
2.104000 -0.450814
2.104100 -0.450539
2.104200 -0.450264
2.104300 -0.449990
2.104400 -0.449716
2.104500 -0.449442
2.104600 -0.449168
2.104700 -0.448895
2.104800 -0.448622
2.104900 -0.448349
2.105000 -0.448077
2.105100 -0.447804
2.105200 -0.447532
2.105300 -0.447261
2.105400 -0.446989
2.105500 -0.446718
2.105600 -0.446447
2.105700 -0.446176
2.105800 -0.445906
2.105900 -0.445635
2.106000 -0.445365
2.106100 -0.445096
2.106200 -0.444826
2.106300 -0.444557
2.106400 -0.444288
2.106500 -0.444019
2.106600 -0.443751
2.106700 -0.443482
2.106800 -0.443214
2.106900 -0.442947
2.107000 -0.442679
2.107100 -0.442412
2.107200 -0.442145
2.107300 -0.441878
2.107400 -0.441612
2.107500 -0.441346
2.107600 -0.441080
2.107700 -0.440814
2.107800 -0.440549
2.107900 -0.440283
2.108000 -0.440018
2.108100 -0.439754
2.108200 -0.439489
2.108300 -0.439225
2.108400 -0.438961
2.108500 -0.438697
2.108600 -0.438434
2.108700 -0.438170
2.108800 -0.437907
2.108900 -0.437645
2.109000 -0.437382
2.109100 -0.437120
2.109200 -0.436858
2.109300 -0.436596
2.109400 -0.436334
2.109500 -0.436073
2.109600 -0.435812
2.109700 -0.435551
2.109800 -0.435290
2.109900 -0.435030
2.110000 -0.434770
2.110100 -0.434510
2.110200 -0.434251
2.110300 -0.433991
2.110400 -0.433732
2.110500 -0.433473
2.110600 -0.433214
2.110700 -0.432956
2.110800 -0.432698
2.110900 -0.432440
2.111000 -0.432182
2.111100 -0.431925
2.111200 -0.431667
2.111300 -0.431410
2.111400 -0.431154
2.111500 -0.430897
2.111600 -0.430641
2.111700 -0.430385
2.111800 -0.430129
2.111900 -0.429873
2.112000 -0.429618
2.112100 -0.429363
2.112200 -0.429108
2.112300 -0.428853
2.112400 -0.428599
2.112500 -0.428345
2.112600 -0.428091
2.112700 -0.427837
2.112800 -0.427583
2.112900 -0.427330
2.113000 -0.427077
2.113100 -0.426824
2.113200 -0.426572
2.113300 -0.426319
2.113400 -0.426067
2.113500 -0.425815
2.113600 -0.425564
2.113700 -0.425312
2.113800 -0.425061
2.113900 -0.424810
2.114000 -0.424559
2.114100 -0.424309
2.114200 -0.424059
2.114300 -0.423809
2.114400 -0.423559
2.114500 -0.423309
2.114600 -0.423060
2.114700 -0.422811
2.114800 -0.422562
2.114900 -0.422313
2.115000 -0.422064
2.115100 -0.421816
2.115200 -0.421568
2.115300 -0.421320
2.115400 -0.421073
2.115500 -0.420826
2.115600 -0.420578
2.115700 -0.420331
2.115800 -0.420085
2.115900 -0.419838
2.116000 -0.419592
2.116100 -0.419346
2.116200 -0.419100
2.116300 -0.418855
2.116400 -0.418609
2.116500 -0.418364
2.116600 -0.418119
2.116700 -0.417875
2.116800 -0.417630
2.116900 -0.417386
2.117000 -0.417142
2.117100 -0.416898
2.117200 -0.416655
2.117300 -0.416411
2.117400 -0.416168
2.117500 -0.415925
2.117600 -0.415682
2.117700 -0.415440
2.117800 -0.415198
2.117900 -0.414956
2.118000 -0.414714
2.118100 -0.414472
2.118200 -0.414231
2.118300 -0.413990
2.118400 -0.413749
2.118500 -0.413508
2.118600 -0.413267
2.118700 -0.413027
2.118800 -0.412787
2.118900 -0.412547
2.119000 -0.412307
2.119100 -0.412068
2.119200 -0.411829
2.119300 -0.411590
2.119400 -0.411351
2.119500 -0.411112
2.119600 -0.410874
2.119700 -0.410635
2.119800 -0.410398
2.119900 -0.410160
2.120000 -0.409922
2.120100 -0.409685
2.120200 -0.409448
2.120300 -0.409211
2.120400 -0.408974
2.120500 -0.408738
2.120600 -0.408501
2.120700 -0.408265
2.120800 -0.408029
2.120900 -0.407794
2.121000 -0.407558
2.121100 -0.407323
2.121200 -0.407088
2.121300 -0.406853
2.121400 -0.406618
2.121500 -0.406384
2.121600 -0.406150
2.121700 -0.405916
2.121800 -0.405682
2.121900 -0.405448
2.122000 -0.405215
2.122100 -0.404982
2.122200 -0.404749
2.122300 -0.404516
2.122400 -0.404284
2.122500 -0.404051
2.122600 -0.403819
2.122700 -0.403587
2.122800 -0.403355
2.122900 -0.403124
2.123000 -0.402893
2.123100 -0.402661
2.123200 -0.402430
2.123300 -0.402200
2.123400 -0.401969
2.123500 -0.401739
2.123600 -0.401509
2.123700 -0.401279
2.123800 -0.401049
2.123900 -0.400820
2.124000 -0.400590
2.124100 -0.400361
2.124200 -0.400132
2.124300 -0.399904
2.124400 -0.399675
2.124500 -0.399447
2.124600 -0.399219
2.124700 -0.398991
2.124800 -0.398763
2.124900 -0.398536
2.125000 -0.398308
2.125100 -0.398081
2.125200 -0.397854
2.125300 -0.397628
2.125400 -0.397401
2.125500 -0.397175
2.125600 -0.396949
2.125700 -0.396723
2.125800 -0.396497
2.125900 -0.396271
2.126000 -0.396046
2.126100 -0.395821
2.126200 -0.395596
2.126300 -0.395371
2.126400 -0.395147
2.126500 -0.394922
2.126600 -0.394698
2.126700 -0.394474
2.126800 -0.394250
2.126900 -0.394027
2.127000 -0.393803
